time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
29.153150937119236,0.0010085163428179777,33.39922793962211,719.6053777240668,28.92579355677079,-16.699214112025874,719.6061329604485,-28.924495634049606,-16.69962929035738,719.6069633171112
29.157723886081836,0.0010190919848151643,33.39523206251806,719.8317508014612,28.922338423239594,-16.69721037291009,719.8325028696904,-28.92104609230962,-16.697640991363237,719.8333641065965
29.163440072285084,0.0010425386674082725,33.38842967680824,719.814576838033,28.916450641617157,-16.693778126249946,719.8153249908727,-28.91515274037339,-16.69423260257794,719.8162339435285
29.163440072285084,0.0010451017558575936,33.38777162011859,719.512097214804,28.915878296682198,-16.69343928219306,719.5128464984839,-28.914584216443203,-16.693898924178836,719.5137657824554
29.1207172429237,0.0009035229119827893,33.44246449461821,719.6753728880539,28.963203109091626,-16.72095241779864,719.6761303629313,-28.961868048182787,-16.721224918416407,719.6766753641666
29.125078666157627,0.000918735028346224,33.436003675434144,719.6374210952025,28.95761277388697,-16.71770362852331,719.6381790857752,-28.9562818315781,-16.717996072454834,719.638763973638
29.14688578232726,0.0009891133101875105,33.40631521648921,719.5725811379413,28.931925679693173,-16.70277906224719,719.5733389027325,-28.930621286555258,-16.70316810018965,719.5741169786173
29.15076260297964,0.0009986908019221441,33.40241425684015,719.697908942675,28.928551848474715,-16.700821567093186,719.6986649264803,-28.927253245888483,-16.701225007347094,719.6994718069882
29.155608628795115,0.0010174393337756312,33.39635654292247,719.6809922966605,28.923309249906847,-16.697768681048398,719.6817459599355,-28.92200905969845,-16.698192853628044,719.6825943050948
29.155608628795115,0.0010203238507376948,33.395676317749896,719.5005657403171,28.922718645161634,-16.69742032195107,719.5013200343063,-28.921418101873897,-16.69784762143353,719.502174633271
29.16433147526297,0.0010484807874977943,33.386257392109314,719.5027746713462,28.914568110308863,-16.69267800132218,719.5035243018858,-28.913274631222166,-16.693141892153054,719.5044520835474
29.168692898496897,0.0010610782583127993,33.38310441259535,719.5320493265448,28.911839405659336,-16.69108754225615,719.5327943211131,-28.910550013746903,-16.691568339124515,719.5337559148497
29.19050001466653,0.001109075297231538,33.372031770940985,719.7013923041228,28.902257796951023,-16.685506620866338,719.7021118953242,-28.901012770854837,-16.686068454557354,719.703235562706
29.19437683531891,0.0011023924642305117,33.37414581201321,719.7830481090291,28.90408956185119,-16.68658254464699,719.7837620202586,-28.902877887873572,-16.687155917521803,719.784908766008
29.199222861134384,0.001113222270356189,33.372832960362025,719.8533492811673,28.902952961316903,-16.68591590120658,719.8540552798406,-28.90174853277679,-16.68650596241965,719.8552354022665
29.199222861134384,0.001132531751744504,33.368563705695934,719.7799415580864,28.899254801797426,-16.68374644182258,719.7806474256247,-28.89801664407791,-16.684339326153356,719.7818331942862
29.209802557620076,0.0011504622133118622,33.367353090207835,719.8939099995953,28.898206174931996,-16.683127409803884,719.8945981831608,-28.896993660929375,-16.683755803855135,719.8958549712632
29.215092405862922,0.0011535195303271843,33.369855850084846,719.9623505606295,28.900371053771327,-16.684381014702634,719.9630267641328,-28.899178381867046,-16.685024394880312,719.964313524488
29.24154164707715,0.0011576517468823502,33.386661325086386,720.1067839668219,28.914906405935586,-16.692806182748704,720.107398338523,-28.913825185380723,-16.693518680865644,720.1088233347568
29.246243734404125,0.0011405804093924097,33.394645161366654,719.9539244949743,28.921813235552232,-16.696826471811917,719.9545272895712,-28.92077938286961,-16.697546605500033,719.9559675569473
29.25212134356284,0.0011354793284058583,33.401398699272676,720.0400069902317,28.92765606267767,-16.700218709293146,720.0405929182139,-28.92665441317808,-16.700951545276702,720.0420585901808
29.25212134356284,0.0011601250989203785,33.39584314471478,720.2606833089853,28.922847949087547,-16.697405130248484,720.2612677858165,-28.921804388147418,-16.69814222713508,720.2627419795896
29.208635760696456,0.0011484847267720403,33.36748660466443,719.8813408273963,28.898321824242196,-16.683195680633396,719.882030961264,-28.897106482085658,-16.683820158444455,719.883279916886
29.213342210477492,0.0011517845673957813,33.3694083701492,719.9411091892264,28.899984073826165,-16.684157651296825,719.9417889721888,-28.898785696604524,-16.684795734145354,719.9430651378856
29.236874459382676,0.0011598547975893551,33.38234126400011,720.1017755548067,28.911169763682114,-16.690638381799204,720.102401918515,-28.910065513207417,-16.691340127449603,720.1038054098157
29.241057970299153,0.0011492074491897865,33.38813468990636,720.0031600577397,28.916181417121535,-16.693553879125435,720.0037763783511,-28.91511218589281,-16.694263548648063,720.005195717396
