time,f0_x,f0_y,f0_z,f1_x,f1_y,f1_z,f2_x,f2_y,f2_z
0.17836691849170294,0.0,0.503043479377335,0.5030434793773348,0.6384740339850419,-0.36862315539185025,0.7372463107837003,-1.4511741082530056,-0.8378357620408882,1.6756715240817757
0.17836691849170294,0.0,0.5028779907255218,0.5028779907255216,0.638640909746264,-0.36871950115751306,0.7374390023150259,-1.451355649240898,-0.8379405747791169,1.675881149558233
0.18679897259208372,0.0,0.5381905022890826,0.5381905022890825,0.6654456154916424,-0.38419520523515605,0.7683904104703118,-1.505946406438047,-0.8694585631421563,1.738917126284312
0.19101499964227414,0.0,0.5558790953364754,0.5558790953364753,0.6788964157817471,-0.3919610284034639,0.7839220568069275,-1.5330280763322064,-0.8850941725456538,1.770188345091307
0.21209513489322612,0.0,0.6471071851792701,0.64710718517927,0.7450706320185314,-0.4301667299611838,0.8603334599223673,-1.6642154942259864,-0.9608352635809196,1.9216705271618386
0.21584271449339534,0.0,0.663551624619234,0.6635516246192339,0.7564269689371782,-0.43672331413817267,0.873446628276345,-1.6866099941264672,-0.9737647341268292,1.9475294682536577
0.2205271889936069,0.0,0.6844161100557071,0.684416110055707,0.7710478614062074,-0.44516469034095923,0.8903293806819181,-1.7148331659557075,-0.9900593899798261,1.9801187799596516
0.2205271889936069,0.0,0.6845809714793583,0.6845809714793581,0.7715207391869989,-0.44543770645499303,0.8908754129099857,-1.7153224511896388,-0.990341878941347,1.9806837578826932
0.2302883690980757,0.0,0.7286802787682221,0.728680278768222,0.8017244138151148,-0.4628758061320516,0.9257516122641029,-1.7730800115149388,-1.0236882219428949,2.047376443885789
0.2351689591503101,0.0,0.7505965171200474,0.7505965171200473,0.8168728172449564,-0.4716217409300637,0.9432434818601271,-1.8017044254567496,-1.0402145350375946,2.0804290700751884
0.2595719094114821,0.0,0.8632737609930722,0.8632737609930721,0.8915972150733695,-0.5147638921313307,1.029527784262661,-1.9399808705050232,-1.1200484778088,2.240096955617599
0.2639102116801349,0.0,0.8836053243521915,0.8836053243521914,0.9044535195257741,-0.5221864829677103,1.0443729659354202,-1.9635080896848425,-1.133631924135552,2.267263848271103
0.2693330895159509,0.0,0.9090397077938003,0.9090397077938002,0.9209211247969166,-0.5316940593039129,1.0633881186078253,-1.9930896340810855,-1.1507108367557677,2.3014216735115345
0.2693330895159509,0.0,0.9090941862832455,0.9090941862832453,0.9215095579941516,-0.5320337913687366,1.0640675827374728,-1.993706140705814,-1.151066777021512,2.302133554043023
0.27918939830126815,0.0,0.9560397586429327,0.9560397586429326,0.9514167645039923,-0.5493007250979028,1.0986014501958052,-2.0466897176194028,-1.1816568594152017,2.3633137188304025
0.2841175526939268,0.0,0.9793619027248107,0.9793619027248106,0.9665107785406577,-0.5580152581651237,1.1160305163302469,-2.0730670653494627,-1.19688582822766,2.393771656455319
0.3087583246572199,0.0,1.0991248688442747,1.0991248688442745,1.04184190116736,-0.601507702092007,1.2030154041840135,-2.2012977457693284,-1.2709198460864384,2.541839692172876
0.31313890633958313,0.0,1.1214553955970654,1.1214553955970652,1.055581807367609,-0.609440440635361,1.2188808812707215,-2.223872647451743,-1.2839534716497099,2.567906943299419
0.31861463344253715,0.0,1.148280373915815,1.1482803739158147,1.0722670229561637,-0.6190736543468999,1.2381473086937993,-2.251403819978103,-1.29984860151891,2.599697203037819
0.31861463344253715,0.0,1.147199362641925,1.1471993626419248,1.0718855634256033,-0.6188534185842458,1.2377068371684912,-2.251052648224262,-1.2996458524122978,2.5992917048245947
0.328732199114536,0.0,1.197555741146202,1.1975557411462017,1.1028949001774349,-0.6367566675053076,1.2735133350106147,-2.30138666360555,-1.3287062097420794,2.657412419484158
0.33379098195053547,0.0,1.2226973752731598,1.2226973752731596,1.1187251477420381,-0.6458962651980698,1.291792530396139,-2.3266602647048003,-1.3432979301401227,2.6865958602802444
0.3590848961305326,0.0,1.3511790540252053,1.351179054025205,1.1980146909992675,-0.6916741043415535,1.3833482086831066,-2.4498350430816043,-1.414412921593343,2.828825843186685
0.3635815919847543,0.0,1.3752253345462526,1.3752253345462524,1.212691914305069,-0.7001480031681143,1.4002960063362282,-2.4717820571658904,-1.427084036082814,2.8541680721656273
0.36920246180253147,0.0,1.4041373583249304,1.4041373583249301,1.2305725833664216,-0.7104714122639769,1.4209428245279534,-2.4985721647089547,-1.4425513118844213,2.8851026237688417
0.36920246180253147,0.0,1.4026687397681634,1.4026687397681632,1.2298855244830431,-0.7100747386327092,1.420149477265418,-2.497918780642685,-1.4421740804178762,2.8843481608357515
0.37934596320670794,0.0,1.4551908150859463,1.455190815085946,1.262081780877475,-0.7286632559289326,1.4573265118578647,-2.5455432491250325,-1.4696700801161724,2.939340160232344
0.38441771390879614,0.0,1.481370345303044,1.4813703453030438,1.2785093906883667,-0.738147740875393,1.4762954817507856,-2.5695102600984074,-1.483507440353321,2.967014880706641
0.4097764674192373,0.0,1.613580825466413,1.6135808254664128,1.3601236906421366,-0.785267778923425,1.5705355578468494,-2.68581920867626,-1.5506584431239068,3.101316886247812
0.41428469026553794,0.0,1.6370584624779383,1.637058462477938,1.3742503364011174,-0.7934238016551192,1.5868476033102377,-2.70564183591753,-1.5621030422976996,3.124206084595398
0.41991996882341376,0.0,1.6668370393812193,1.666837039381219,1.3928223419573966,-0.8041463540624282,1.6082927081248557,-2.73118199639352,-1.5768486608236587,3.153697321647316
0.41991996882341376,0.0,1.6669156322514058,1.6669156322514056,1.3934514325899952,-0.8045095597085036,1.6090191194170065,-2.7318454848888654,-1.5772317260850508,3.1544634521701003
0.3767597731880241,0.0,1.4417432007455886,1.4417432007455884,1.2538813586524464,-0.7239287399498437,1.447857479899687,-2.533492150386114,-1.462712375015227,2.9254247500304533
0.38053842888077044,0.0,1.4612370580616079,1.4612370580616076,1.2660605016870934,-0.7309603714593962,1.461920742918792,-2.5513618669414444,-1.4730294606787893,2.9460589213575776
0.3994317073445021,0.0,1.5595254193985915,1.5595254193985912,1.3267547853360964,-0.7660022324624196,1.5320044649248385,-2.6388240221280737,-1.5235257595196947,3.047051519039388
0.4027905124047211,0.0,1.5769982889553,1.5769982889552998,1.3373953137797536,-0.772145544423685,1.5442910888473693,-2.653959126651816,-1.5322640161906906,3.06452803238138
0.40698901872999477,0.0,1.5990337170785194,1.5990337170785192,1.351078987938227,-0.7800458173825828,1.560091634765165,-2.67316855804862,-1.5433545865786151,3.086709173157229
0.40698901872999477,0.0,1.5991154047421967,1.5991154047421965,1.3513723400063953,-0.7802151842781071,1.5604303685562135,-2.673475685220598,-1.5435319065340318,3.0870638130680623
0.4145463301154874,0.0,1.638828610798914,1.6388286107989138,1.3758902414164502,-0.794370601257167,1.5887412025143333,-2.707607652467227,-1.5632380070118446,3.126476014023688
0.41832498580823374,0.0,1.6585460323480352,1.658546032348035,1.388255956494393,-0.8015099501861395,1.6030199003722783,-2.7246992902372167,-1.5731058686792398,3.1462117373584784
0.4372182642719654,0.0,1.7576080444632138,1.7576080444632136,1.4497941877275522,-0.8370390645540573,1.674078129108114,-2.808315008919903,-1.6213814263691728,3.2427628527383443
0.4405770693321844,0.0,1.774961343939035,1.7749613439390348,1.4603965461708124,-0.8431603390553185,1.6863206781106364,-2.822602243999028,-1.6296301653880811,3.259260330776161
0.44477557565745807,0.0,1.7970278497303676,1.7970278497303673,1.4741913122046932,-0.8511247509383876,1.7022495018767745,-2.840920980359253,-1.640206492756871,3.2804129855137405
0.44477557565745807,0.0,1.797415475371852,1.7974154753718519,1.474740092456453,-0.851441589364467,1.7028831787289334,-2.8414837175182273,-1.6405313892070876,3.281062778414174
0.4567244579732259,0.0,1.8604267441287605,1.8604267441287603,1.5138966220203993,-0.8740486222487429,1.7480972444974852,-2.8928406160936246,-1.6701823084243377,3.340364616848674
0.4626988991311099,0.0,1.891411769328228,1.8914117693282277,1.5336086532421003,-0.8854293687808663,1.770858737561732,-2.918493643482406,-1.6849930906927792,3.369986181385557
0.4925711049205296,0.0,2.0476502196834216,2.047650219683421,1.6319006800708478,-0.9421782969296376,1.8843565938592746,-3.042983028489481,-1.756867070637865,3.513734141275729
0.49788171928309305,0.0,2.074824585223303,2.0748245852233027,1.648430161021834,-0.9517215972062543,1.9034431944125079,-3.0636307284584143,-1.7687880257730753,3.537576051546149
0.5045199872362974,0.0,2.1092360572116826,2.109236057211682,1.6703391035399853,-0.964370731066769,1.9287414621335373,-3.09053939858337,-1.7843237537132532,3.568647507426505
0.5045199872362974,0.0,2.1102749520224395,2.110274952022439,1.672090417492208,-0.9653818526485203,1.93076370529704,-3.0923491422514666,-1.785368609707193,3.5707372194143847
0.4553886330400651,0.0,1.8533539148114644,1.8533539148114642,1.509521471154223,-0.8715226277184109,1.7430452554368212,-2.8871531098416816,-1.6668986251587605,3.3337972503175197
0.46069516173136865,0.0,1.880914755100912,1.8809147551009118,1.5270173200577815,-0.8816238607925814,1.763247721585162,-2.909966309304498,-1.6800698320096943,3.3601396640193872
0.4872278051878863,0.0,2.0197592099520625,2.019759209952062,1.6143096203504936,-0.9320220938647603,1.86404418772952,-3.021062839311203,-1.7442114435150986,3.488422887030196
0.49194471958015606,0.0,2.0440809782736564,2.044080978273656,1.6292325103401726,-0.9406378284173886,1.8812756568347766,-3.039791176395597,-1.7550242539722476,3.510048507944494
0.4978408625704933,0.0,2.0747159280241423,2.074715928024142,1.6486889401022975,-0.9518710033780206,1.9037420067560404,-3.0638795836439687,-1.7689317023814444,3.5378634047628874
0.4978408625704933,0.0,2.075333891337168,2.0753338913371677,1.6498099131000117,-0.9525181974400051,1.9050363948800095,-3.065040998091303,-1.7696022453252536,3.539204490650506
0.5083388264758743,0.0,2.1304167600099775,2.130416760009977,1.6847629504294837,-0.9726983429511707,1.9453966859023408,-3.1077137010194247,-1.7942393418478535,3.5884786836957057
0.5135878084285648,0.0,2.157730741864928,2.1577307418649276,1.7024824872941127,-0.9829287223298798,1.965857444659759,-3.129206830554133,-1.8066484059704448,3.6132968119408884
0.5398327181920171,0.0,2.296459127762639,2.2964591277626387,1.7922487852343771,-1.0347553186098477,2.0695106372196945,-3.2354173081313298,-1.8679690537903981,3.735938107580795
0.5444984799277419,0.0,2.322501971361701,2.3225019713617003,1.8091956488096492,-1.044539594856951,2.089079189713901,-3.254923435335279,-1.8792309215824454,3.7584618431648895
0.550330682097398,0.0,2.353072605787284,2.3530726057872835,1.829215188047607,-1.0560978812250381,2.1121957624500753,-3.278042852711441,-1.8925789234280799,3.7851578468561584
0.550330682097398,0.0,2.3512959363707484,2.351295936370748,1.8281972278776801,-1.0555101616469065,2.111020323293812,-3.2770650879750134,-1.892014410694299,3.784028821388597
0.5611214885905895,0.0,2.408653166170214,2.4086531661702137,1.865827197138726,-1.0772358345293687,2.1544716690587364,-3.3199403308568782,-1.9167684437137145,3.8335368874274276
0.5665168918371853,0.0,2.437399758408601,2.4373997584086005,1.8851447569603201,-1.0883888328924527,2.1767776657849045,-3.341824089138499,-1.929403037448489,3.8588060748969766
0.5934939080701643,0.0,2.582742860425364,2.5827428604253635,1.9826661492042401,-1.144692834956227,2.2893856699124533,-3.449899131737838,-1.9918001923858975,3.9836003847717936
0.5982898220671383,0.0,2.6099723873627507,2.6099723873627503,2.001031936166438,-1.1552963270027312,2.3105926540054615,-3.4698052220045317,-2.003292978959886,4.0065859579197705
0.6042847145633559,0.0,2.6425215354401206,2.64252153544012,2.023262726151184,-1.1681312795847225,2.336262559169444,-3.4938810793415045,-2.0171931816743585,4.034386363348715
0.6042847145633559,0.0,2.640527258538712,2.6405272585387114,2.022053575075013,-1.1674331758854042,2.3348663517708075,-3.4927175573786093,-2.016521421955873,4.033042843911744
0.6141103776559537,0.0,2.6937800566953207,2.6937800566953203,2.058367425123363,-1.1883989869861307,2.3767979739722604,-3.531681463547165,-2.0390172436709677,4.078034487341934
0.6190232092022525,0.0,2.7203624103097357,2.7203624103097352,2.076828057008023,-1.19905723777415,2.398114475548299,-3.5514451504278934,-2.0504278136117358,4.10085562722347
0.643587366933747,0.0,2.8529887239353733,2.852988723935373,2.1686971704677065,-1.2520978951603103,2.50419579032062,-3.6481487674307926,-2.10625967291997,4.212519345839938
0.6479543283082349,0.0,2.8758693843613568,2.8758693843613563,2.1843396462187687,-1.2611290827459782,2.5222581654919556,-3.6644087011007707,-2.1156473500013373,4.231294700002673
0.6534130300263448,0.0,2.905603046008741,2.9056030460087405,2.205267737737163,-1.2732119220177485,2.546423844035496,-3.686055102984582,-2.1281449059559425,4.256289811911883
0.6534130300263448,0.0,2.906463965781881,2.9064639657818807,2.206362481957231,-1.2738439728878983,2.5476879457757957,-3.687186193217297,-2.1287979412062783,4.257595882412555
0.6118354011205063,0.0,2.6814316785403323,2.681431678540332,2.0499545509214827,-1.1835418118010168,2.3670836236020327,-3.5227004322161375,-2.0338320428143986,4.067664085628795
0.6156107443990815,0.0,2.7018583596115198,2.7018583596115193,2.064083807685285,-1.1916993419970472,2.3833986839940935,-3.537856979620898,-2.0425826795385222,4.085165359077043
0.6344874607919576,0.0,2.8039561742234818,2.8039561742234813,2.134609384937755,-1.2324173030085148,2.4648346060170288,-3.6125179579776527,-2.0856882154907557,4.17137643098151
0.6378433214840245,0.0,2.821789023783044,2.8217890237830434,2.146854723991129,-1.2394871528072984,2.478974305614596,-3.62535602283453,-2.0931002756917474,4.186200551383493
0.642038147349108,0.0,2.8445804008623425,2.844580400862342,2.1627790474115014,-1.248681065220713,2.497362130441425,-3.641982955197248,-2.1026998395671606,4.205399679134319
0.642038147349108,0.0,2.8450042418254733,2.845004241825473,2.163300381124495,-1.2489820573802475,2.497964114760494,-3.6425206119101534,-2.103010255815088,4.206020511630174
0.6495585671751213,0.0,2.8857373331151854,2.885737333115185,2.191732633142135,-1.2653974257362994,2.530794851472598,-3.672017389140597,-2.120040228089311,4.24008045617862
0.6533187770881279,0.0,2.9059572901355026,2.905957290135502,2.206009404682367,-1.2736401236282109,2.547280247256421,-3.686821940833241,-2.128587639994291,4.25717527998858
0.672119826653161,0.0,3.0068980746343366,3.006898074634336,2.277222619115742,-1.3147550921511784,2.629510184302356,-3.7597615601508045,-2.170699348841875,4.341398697683748
0.6754622354647224,0.0,3.024381443292386,3.0243814432923855,2.289474528459212,-1.321828735308718,2.643657470617435,-3.7721926939999983,-2.177876467316039,4.3557529346320765
0.6796402464791742,0.0,3.0467508531004177,3.0467508531004173,2.3054076471711946,-1.3310277256861114,2.662055451372222,-3.788318472625088,-2.187186689946127,4.374373379892252
0.6796402464791742,0.0,3.0473552768084584,3.047355276808458,2.306072516809379,-1.3314115883506932,2.6628231767013855,-3.7890002775754796,-2.1875803302177705,4.375160660435539
0.6911673844668746,0.0,3.109094161096713,3.1090941610967127,2.3500406595190992,-1.356796607379918,2.713593214759835,-3.833120905356236,-2.2130533865438053,4.426106773087609
0.6969309534607248,0.0,3.139530130664,3.1395301306639998,2.372063872107962,-1.3695117150965181,2.7390234301930354,-3.8552309522737676,-2.2258186280834376,4.451637256166873
0.7257487984299757,0.0,3.292426777287707,3.2924267772877065,2.4827439152700697,-1.4334128678100804,2.86682573562016,-3.964401029767508,-2.288848001711901,4.5776960034238
0.7308719708689537,0.0,3.3192350711556795,3.319235071155679,2.501970366891479,-1.4445132648292625,2.889026529658524,-3.9830823071265335,-2.2996336422239403,4.599267284447879
0.7372759364176762,0.0,3.352672003847099,3.3526720038470987,2.526488848539744,-1.458669016809009,2.9173380336180172,-4.006888621610809,-2.31337822429985,4.626756448599698
0.7372759364176762,0.0,3.3534278423798485,3.353427842379848,2.527635730746402,-1.459331169559752,2.918662339119503,-4.0081005358924084,-2.314077923336566,4.62815584667313
0.7477591871118918,0.0,3.409051642733987,3.4090516427339868,2.5685604506649984,-1.4829590676212636,2.9659181352425263,-4.04754348726223,-2.3368503219275656,4.673700643855129
0.7530008124589996,0.0,3.436884915089558,3.4368849150895575,2.5893450777644254,-1.4949590776721238,2.9899181553442467,-4.067615186488465,-2.3484387228789254,4.696877445757849
0.7792089391945388,0.0,3.5780752172930748,3.5780752172930743,2.6950888381365306,-1.5560102661880821,3.112020532376163,-4.168375120866802,-2.4066124981157877,4.813224996231574
0.7838681617253013,0.0,3.6051058370981224,3.605105837098122,2.7155026718552153,-1.5677961985807571,3.135592397161513,-4.187705616323416,-2.4177729648712325,4.835545929742463
0.7896921898887544,0.0,3.6363229575175113,3.636322957517511,2.7391648008700584,-1.5814575351370763,3.1629150702741513,-4.209999230517825,-2.4306441890275843,4.861288378055167
0.7896921898887544,0.0,3.633781277640405,3.6337812776404044,2.7372858274023524,-1.5803727092996962,3.160745418599391,-4.208172740773299,-2.42958966468191,4.859179329363818
0.8025498435152367,0.0,3.703486960559371,3.7034869605593705,2.7902448771124932,-1.6109486309058727,3.221897261811744,-4.257720630602442,-2.4581961522125435,4.916392304425085
0.8089786703284778,0.0,3.73875809788399,3.7387580978839896,2.8174925156574644,-1.6266800623545936,3.253360124709186,-4.283327514485425,-2.472980293515491,4.945960587030981
0.8411228043946835,0.0,3.9158411352249156,3.915841135224915,2.9544978676345597,-1.7057801391989889,3.4115602783979764,-4.410239194832276,-2.5462527863270537,5.0925055726541055
0.8468373171175645,0.0,3.9489328839527817,3.9489328839527813,2.9801121639336934,-1.7205685600623966,3.441137120124792,-4.433789692526803,-2.559849672510538,5.119699345021075
0.8539804580211657,0.0,3.9891249838323937,3.9891249838323932,3.01171147974503,-1.7388124335522797,3.477624867104558,-4.462830503372707,-2.5766163924699064,5.153232784939811
0.8539804580211657,0.0,3.9864827030019567,3.9864827030019563,3.009961359221954,-1.7378020009971675,3.4756040019943337,-4.461183856120823,-2.5756657002357706,5.151331400471539
0.7985063689859644,0.0,3.681549196962711,3.6815491969627105,2.7735767034593444,-1.6013252563603277,3.202650512720654,-4.242189775614041,-2.4492294089042455,4.898458817808489
0.8029134585345693,0.0,3.705629186282731,3.7056291862827306,2.7920816744683123,-1.6120091063537016,3.224018212707402,-4.259587155184855,-2.4592737906826487,4.918547581365296
0.8249489062775941,0.0,3.826410921951324,3.8264109219513234,2.8850445716023985,-1.6656812600387139,3.3313625200774264,-4.346115305250977,-2.5092308414158047,5.0184616828316075
0.8288663192096875,0.0,3.8482845323537833,3.848284532353783,2.9019127587607043,-1.6754201124353028,3.350840224870604,-4.361719139238127,-2.5182397191686756,5.0364794383373495
0.833763085374804,0.0,3.8754302915496393,3.875430291549639,2.9230305340138023,-1.6876124656623648,3.3752249313247282,-4.381248601181771,-2.5295150592789675,5.059030118557933
0.833763085374804,0.0,3.8748764681573875,3.874876468157387,2.9227171936431926,-1.6874315585150454,3.3748631170300896,-4.380968182196326,-2.5293531593022345,5.058706318604467
0.8424939391650633,0.0,3.9230376763059858,3.9230376763059853,2.9601923562752943,-1.7090678537486144,3.4181357074972274,-4.4154402507171655,-2.549255617342265,5.098511234684528
0.846859366060193,0.0,3.947155837747624,3.9471558377476237,2.9791291517123466,-1.7200010176917853,3.440002035383569,-4.432910851352231,-2.5593422733218243,5.118684546643647
0.8686865005358412,0.0,4.067130174821702,4.067130174821701,3.073407691067068,-1.7744327577670385,3.5488655155340756,-4.519060530698503,-2.609080813882995,5.218161627765988
